customer_id,company_name,industry,company_size,country,plan_id,plan_name,monthly_price,max_users,plan_tier_order,signup_date,signup_year,signup_quarter,signup_month,signup_cohort,days_since_signup,month,revenue_year,revenue_month,revenue_yearmonth,base_revenue,discount,discount_pct,expansion_revenue,has_expansion,subscription_revenue,net_revenue,revenue_segment,rev_per_active_user,usage_based_price_sim,active_users,sessions,login_count,feature_usage,top_feature,seat_utilization_pct,low_usage_flag,tenure_months,tenure_band,renewal_status,is_at_risk,is_churned,churn_date,churn_reason,months_to_churn,size_plan_segment
C1360,Company_C1360,E-Commerce,Medium,UK,P002,Pro,79,20,2,2021-08-06,2021,Q3,8,2021Q3,1030,2022-10-01,2022,10,2022-10,79,8.89,11.25,0.0,0,70.11,70.11,Low,8.76,84,8,15,25,2.7,Reports,40.0,0,14,13-24 months,Active,0,0,,Not Churned,,Medium + Pro
C1360,Company_C1360,E-Commerce,Medium,UK,P002,Pro,79,20,2,2021-08-06,2021,Q3,8,2021Q3,1030,2022-11-01,2022,11,2022-11,79,9.38,11.87,0.0,0,69.62,69.62,Low,6.33,108,11,22,38,3.2,Automation,55.0,0,15,13-24 months,Active,0,0,,Not Churned,,Medium + Pro
C1360,Company_C1360,E-Commerce,Medium,UK,P002,Pro,79,20,2,2021-08-06,2021,Q3,8,2021Q3,1030,2022-12-01,2022,12,2022-12,79,8.57,10.85,0.0,0,70.43,70.43,Low,10.06,76,7,40,83,4.5,API Access,35.0,0,16,13-24 months,Active,0,0,,Not Churned,,Medium + Pro
C1360,Company_C1360,E-Commerce,Medium,UK,P002,Pro,79,20,2,2021-08-06,2021,Q3,8,2021Q3,1030,2023-01-01,2023,1,2023-01,79,11.06,14.0,12.89,1,80.83,93.72,Mid,10.1,84,8,41,117,3.5,Dashboard,40.0,0,17,13-24 months,Active,0,0,,Not Churned,,Medium + Pro
C1360,Company_C1360,E-Commerce,Medium,UK,P002,Pro,79,20,2,2021-08-06,2021,Q3,8,2021Q3,1030,2023-02-01,2023,2,2023-02,79,11.52,14.58,0.0,0,67.48,67.48,Low,7.5,92,9,29,51,2.8,Automation,45.0,0,18,13-24 months,Active,0,0,,Not Churned,,Medium + Pro
C1360,Company_C1360,E-Commerce,Medium,UK,P002,Pro,79,20,2,2021-08-06,2021,Q3,8,2021Q3,1030,2023-03-01,2023,3,2023-03,79,7.19,9.1,0.0,0,71.81,71.81,Low,10.26,76,7,42,123,5.1,API Access,35.0,0,19,13-24 months,Active,0,0,,Not Churned,,Medium + Pro
C1360,Company_C1360,E-Commerce,Medium,UK,P002,Pro,79,20,2,2021-08-06,2021,Q3,8,2021Q3,1030,2023-04-01,2023,4,2023-04,79,6.33,8.01,0.0,0,72.67,72.67,Low,12.11,68,6,38,78,5.9,Dashboard,30.0,0,20,13-24 months,Active,0,0,,Not Churned,,Medium + Pro
C1360,Company_C1360,E-Commerce,Medium,UK,P002,Pro,79,20,2,2021-08-06,2021,Q3,8,2021Q3,1030,2023-05-01,2023,5,2023-05,79,6.67,8.44,0.0,0,72.33,72.33,Low,9.04,84,8,56,145,4.7,AI Insights,40.0,0,21,13-24 months,Active,0,0,,Not Churned,,Medium + Pro
C1360,Company_C1360,E-Commerce,Medium,UK,P002,Pro,79,20,2,2021-08-06,2021,Q3,8,2021Q3,1030,2023-06-01,2023,6,2023-06,79,7.63,9.66,0.0,0,71.37,71.37,Low,6.49,108,11,69,194,3.7,Dashboard,55.0,0,22,13-24 months,Active,0,0,,Not Churned,,Medium + Pro
C1360,Company_C1360,E-Commerce,Medium,UK,P002,Pro,79,20,2,2021-08-06,2021,Q3,8,2021Q3,1030,2023-07-01,2023,7,2023-07,79,7.73,9.78,0.0,0,71.27,71.27,Low,8.91,84,8,54,104,3.7,Reports,40.0,0,23,13-24 months,Active,0,0,,Not Churned,,Medium + Pro
C1360,Company_C1360,E-Commerce,Medium,UK,P002,Pro,79,20,2,2021-08-06,2021,Q3,8,2021Q3,1030,2023-08-01,2023,8,2023-08,79,8.37,10.59,0.0,0,70.63,70.63,Low,7.85,92,9,26,54,4.1,Dashboard,45.0,0,24,13-24 months,Active,0,0,,Not Churned,,Medium + Pro
C1360,Company_C1360,E-Commerce,Medium,UK,P002,Pro,79,20,2,2021-08-06,2021,Q3,8,2021Q3,1030,2023-09-01,2023,9,2023-09,79,7.49,9.48,0.0,0,71.51,71.51,Low,7.95,92,9,29,68,3.1,Data Export,45.0,0,25,25+ months,Active,0,0,,Not Churned,,Medium + Pro
C1360,Company_C1360,E-Commerce,Medium,UK,P002,Pro,79,20,2,2021-08-06,2021,Q3,8,2021Q3,1030,2023-10-01,2023,10,2023-10,79,7.52,9.52,0.0,0,71.48,71.48,Low,11.91,68,6,34,78,5.9,AI Insights,30.0,0,26,25+ months,Active,0,0,,Not Churned,,Medium + Pro
C1360,Company_C1360,E-Commerce,Medium,UK,P002,Pro,79,20,2,2021-08-06,2021,Q3,8,2021Q3,1030,2023-11-01,2023,11,2023-11,79,7.19,9.1,0.0,0,71.81,71.81,Low,7.18,100,10,65,146,4.3,Dashboard,50.0,0,27,25+ months,Active,0,0,,Not Churned,,Medium + Pro
C1360,Company_C1360,E-Commerce,Medium,UK,P002,Pro,79,20,2,2021-08-06,2021,Q3,8,2021Q3,1030,2023-12-01,2023,12,2023-12,79,9.03,11.43,0.0,0,69.97,69.97,Low,8.75,84,8,43,125,5.6,AI Insights,40.0,0,28,25+ months,Active,0,0,,Not Churned,,Medium + Pro
C1360,Company_C1360,E-Commerce,Medium,UK,P002,Pro,79,20,2,2021-08-06,2021,Q3,8,2021Q3,1030,2024-01-01,2024,1,2024-01,79,11.5,14.56,0.0,0,67.5,67.5,Low,7.5,92,9,30,59,3.1,Reports,45.0,0,29,25+ months,Active,0,0,,Not Churned,,Medium + Pro
C1360,Company_C1360,E-Commerce,Medium,UK,P002,Pro,79,20,2,2021-08-06,2021,Q3,8,2021Q3,1030,2024-02-01,2024,2,2024-02,79,12.37,15.66,0.0,0,66.63,66.63,Low,7.4,92,9,52,111,5.8,Collaboration,45.0,0,30,25+ months,Active,0,0,,Not Churned,,Medium + Pro
C1360,Company_C1360,E-Commerce,Medium,UK,P002,Pro,79,20,2,2021-08-06,2021,Q3,8,2021Q3,1030,2024-03-01,2024,3,2024-03,79,7.09,8.97,0.0,0,71.91,71.91,Low,7.19,100,10,41,109,5.9,Automation,50.0,0,31,25+ months,Active,0,0,,Not Churned,,Medium + Pro
C1360,Company_C1360,E-Commerce,Medium,UK,P002,Pro,79,20,2,2021-08-06,2021,Q3,8,2021Q3,1030,2024-04-01,2024,4,2024-04,79,7.19,9.1,10.12,1,81.93,92.05,Mid,13.66,68,6,31,69,3.3,Dashboard,30.0,0,32,25+ months,Active,0,0,,Not Churned,,Medium + Pro
C1360,Company_C1360,E-Commerce,Medium,UK,P002,Pro,79,20,2,2021-08-06,2021,Q3,8,2021Q3,1030,2024-05-01,2024,5,2024-05,79,7.78,9.85,45.56,1,116.78,162.34,Mid,19.46,68,6,39,97,5.3,Collaboration,30.0,0,33,25+ months,Active,0,0,,Not Churned,,Medium + Pro
C1360,Company_C1360,E-Commerce,Medium,UK,P002,Pro,79,20,2,2021-08-06,2021,Q3,8,2021Q3,1030,2024-06-01,2024,6,2024-06,79,6.51,8.24,0.0,0,72.49,72.49,Low,12.08,68,6,31,60,5.2,Collaboration,30.0,0,34,25+ months,Active,0,0,,Not Churned,,Medium + Pro
C1361,Company_C1361,Retail,Medium,India,P003,Business,149,50,3,2023-12-06,2023,Q4,12,2023Q4,178,2023-12-01,2023,12,2023-12,149,16.62,11.15,0.0,0,132.38,132.38,Mid,6.3,188,21,107,196,5.7,API Access,42.0,0,0,0-3 months,Active,0,0,,Not Churned,,Medium + Business
C1361,Company_C1361,Retail,Medium,India,P003,Business,149,50,3,2023-12-06,2023,Q4,12,2023Q4,178,2024-01-01,2024,1,2024-01,149,27.6,18.52,0.0,0,121.4,121.4,Mid,5.28,204,23,146,229,3.3,Reports,46.0,0,1,0-3 months,Active,0,0,,Not Churned,,Medium + Business
C1361,Company_C1361,Retail,Medium,India,P003,Business,149,50,3,2023-12-06,2023,Q4,12,2023Q4,178,2024-02-01,2024,2,2024-02,149,24.01,16.11,0.0,0,124.99,124.99,Mid,7.81,148,16,58,138,5.1,Collaboration,32.0,0,2,0-3 months,Active,0,0,,Not Churned,,Medium + Business
C1361,Company_C1361,Retail,Medium,India,P003,Business,149,50,3,2023-12-06,2023,Q4,12,2023Q4,178,2024-03-01,2024,3,2024-03,149,14.98,10.05,0.0,0,134.02,134.02,Mid,7.88,156,17,106,247,4.0,Reports,34.0,0,3,0-3 months,Active,0,0,,Not Churned,,Medium + Business
C1361,Company_C1361,Retail,Medium,India,P003,Business,149,50,3,2023-12-06,2023,Q4,12,2023Q4,178,2024-04-01,2024,4,2024-04,149,18.06,12.12,0.0,0,130.94,130.94,Mid,8.73,140,15,35,68,5.9,Reports,30.0,0,4,4-6 months,Active,0,0,,Not Churned,,Medium + Business
C1361,Company_C1361,Retail,Medium,India,P003,Business,149,50,3,2023-12-06,2023,Q4,12,2023Q4,178,2024-05-01,2024,5,2024-05,149,16.97,11.39,0.0,0,132.03,132.03,Mid,5.28,220,25,161,460,4.3,API Access,50.0,0,5,4-6 months,Active,0,0,,Not Churned,,Medium + Business
C1361,Company_C1361,Retail,Medium,India,P003,Business,149,50,3,2023-12-06,2023,Q4,12,2023Q4,178,2024-06-01,2024,6,2024-06,149,17.58,11.8,0.0,0,131.42,131.42,Mid,5.71,204,23,84,225,3.6,Data Export,46.0,0,6,4-6 months,Active,0,0,,Not Churned,,Medium + Business
C1362,Company_C1362,SaaS/Tech,Small,Germany,P002,Pro,79,20,2,2023-03-03,2023,Q1,3,2023Q1,456,2023-03-01,2023,3,2023-03,79,2.45,3.1,0.0,0,76.55,76.55,Low,12.76,68,6,25,42,1.9,Automation,30.0,0,0,0-3 months,Active,0,0,,Not Churned,,Small + Pro
C1362,Company_C1362,SaaS/Tech,Small,Germany,P002,Pro,79,20,2,2023-03-03,2023,Q1,3,2023Q1,456,2023-04-01,2023,4,2023-04,79,3.09,3.91,0.0,0,75.91,75.91,Low,15.18,60,5,19,29,1.8,Integrations,25.0,0,1,0-3 months,Active,0,0,,Not Churned,,Small + Pro
C1362,Company_C1362,SaaS/Tech,Small,Germany,P002,Pro,79,20,2,2023-03-03,2023,Q1,3,2023Q1,456,2023-05-01,2023,5,2023-05,79,2.81,3.56,0.0,0,76.19,76.19,Low,15.24,60,5,6,15,3.6,Automation,25.0,0,2,0-3 months,Active,0,0,,Not Churned,,Small + Pro
C1362,Company_C1362,SaaS/Tech,Small,Germany,P002,Pro,79,20,2,2023-03-03,2023,Q1,3,2023Q1,456,2023-06-01,2023,6,2023-06,79,2.09,2.65,0.0,0,76.91,76.91,Low,19.23,52,4,16,40,3.8,Reports,20.0,0,3,0-3 months,Active,0,0,,Not Churned,,Small + Pro
C1362,Company_C1362,SaaS/Tech,Small,Germany,P002,Pro,79,20,2,2023-03-03,2023,Q1,3,2023Q1,456,2023-07-01,2023,7,2023-07,79,2.28,2.89,0.0,0,76.72,76.72,Low,10.96,76,7,23,45,3.8,Automation,35.0,0,4,4-6 months,Active,0,0,,Not Churned,,Small + Pro
C1362,Company_C1362,SaaS/Tech,Small,Germany,P002,Pro,79,20,2,2023-03-03,2023,Q1,3,2023Q1,456,2023-08-01,2023,8,2023-08,79,4.44,5.62,0.0,0,74.56,74.56,Low,10.65,76,7,13,38,2.8,Dashboard,35.0,0,5,4-6 months,Active,0,0,,Not Churned,,Small + Pro
C1362,Company_C1362,SaaS/Tech,Small,Germany,P002,Pro,79,20,2,2023-03-03,2023,Q1,3,2023Q1,456,2023-09-01,2023,9,2023-09,79,1.63,2.06,0.0,0,77.37,77.37,Low,11.05,76,7,33,73,3.6,Reports,35.0,0,6,4-6 months,Active,0,0,,Not Churned,,Small + Pro
C1362,Company_C1362,SaaS/Tech,Small,Germany,P002,Pro,79,20,2,2023-03-03,2023,Q1,3,2023Q1,456,2023-10-01,2023,10,2023-10,79,2.32,2.94,0.0,0,76.68,76.68,Low,15.34,60,5,10,21,3.8,AI Insights,25.0,0,7,7-12 months,Active,0,0,,Not Churned,,Small + Pro
C1362,Company_C1362,SaaS/Tech,Small,Germany,P002,Pro,79,20,2,2023-03-03,2023,Q1,3,2023Q1,456,2023-11-01,2023,11,2023-11,79,3.12,3.95,0.0,0,75.88,75.88,Low,10.84,76,7,19,38,2.6,Automation,35.0,0,8,7-12 months,Active,0,0,,Not Churned,,Small + Pro
C1362,Company_C1362,SaaS/Tech,Small,Germany,P002,Pro,79,20,2,2023-03-03,2023,Q1,3,2023Q1,456,2023-12-01,2023,12,2023-12,79,2.27,2.87,0.0,0,76.73,76.73,Low,19.18,52,4,9,18,3.2,AI Insights,20.0,0,9,7-12 months,Active,0,0,,Not Churned,,Small + Pro
C1362,Company_C1362,SaaS/Tech,Small,Germany,P002,Pro,79,20,2,2023-03-03,2023,Q1,3,2023Q1,456,2024-01-01,2024,1,2024-01,79,8.53,10.8,0.0,0,70.47,70.47,Low,17.62,52,4,10,22,3.0,Reports,20.0,0,10,7-12 months,Active,0,0,,Not Churned,,Small + Pro
C1362,Company_C1362,SaaS/Tech,Small,Germany,P002,Pro,79,20,2,2023-03-03,2023,Q1,3,2023Q1,456,2024-02-01,2024,2,2024-02,79,7.14,9.04,0.0,0,71.86,71.86,Low,10.27,76,7,16,45,1.9,Integrations,35.0,0,11,7-12 months,Active,0,0,,Not Churned,,Small + Pro
C1362,Company_C1362,SaaS/Tech,Small,Germany,P002,Pro,79,20,2,2023-03-03,2023,Q1,3,2023Q1,456,2024-03-01,2024,3,2024-03,79,4.53,5.73,0.0,0,74.47,74.47,Low,14.89,60,5,15,29,3.1,Reports,25.0,0,12,7-12 months,Active,0,0,,Not Churned,,Small + Pro
C1362,Company_C1362,SaaS/Tech,Small,Germany,P002,Pro,79,20,2,2023-03-03,2023,Q1,3,2023Q1,456,2024-04-01,2024,4,2024-04,79,1.93,2.44,0.0,0,77.07,77.07,Low,12.84,68,6,10,16,1.9,Dashboard,30.0,0,13,13-24 months,Active,0,0,,Not Churned,,Small + Pro
C1362,Company_C1362,SaaS/Tech,Small,Germany,P002,Pro,79,20,2,2023-03-03,2023,Q1,3,2023Q1,456,2024-05-01,2024,5,2024-05,79,3.86,4.89,0.0,0,75.14,75.14,Low,18.78,52,4,18,52,2.9,Automation,20.0,0,14,13-24 months,Active,0,0,,Not Churned,,Small + Pro
C1362,Company_C1362,SaaS/Tech,Small,Germany,P002,Pro,79,20,2,2023-03-03,2023,Q1,3,2023Q1,456,2024-06-01,2024,6,2024-06,79,3.23,4.09,0.0,0,75.77,75.77,Low,10.82,76,7,22,58,2.2,Dashboard,35.0,0,15,13-24 months,Active,0,0,,Not Churned,,Small + Pro
C1363,Company_C1363,Manufacturing,Large,USA,P003,Business,149,50,3,2022-09-24,2022,Q3,9,2022Q3,616,2022-09-01,2022,9,2022-09,149,29.44,19.76,0.0,0,119.56,119.56,Mid,5.69,188,21,69,186,6.3,Collaboration,42.0,0,0,0-3 months,Active,0,0,,Not Churned,,Large + Business
C1363,Company_C1363,Manufacturing,Large,USA,P003,Business,149,50,3,2022-09-24,2022,Q3,9,2022Q3,616,2022-10-01,2022,10,2022-10,149,29.25,19.63,0.0,0,119.75,119.75,Mid,4.13,252,29,215,352,4.7,API Access,58.0,0,1,0-3 months,Active,0,0,,Not Churned,,Large + Business
C1363,Company_C1363,Manufacturing,Large,USA,P003,Business,149,50,3,2022-09-24,2022,Q3,9,2022Q3,616,2022-11-01,2022,11,2022-11,149,29.78,19.99,76.72,1,195.94,272.66,High,7.0,244,28,267,748,4.5,Dashboard,56.0,0,2,0-3 months,Active,0,0,,Not Churned,,Large + Business
C1363,Company_C1363,Manufacturing,Large,USA,P003,Business,149,50,3,2022-09-24,2022,Q3,9,2022Q3,616,2022-12-01,2022,12,2022-12,149,30.6,20.54,0.0,0,118.4,118.4,Mid,3.38,300,35,98,255,4.0,Reports,70.0,0,3,0-3 months,Active,0,0,,Not Churned,,Large + Business
C1363,Company_C1363,Manufacturing,Large,USA,P003,Business,149,50,3,2022-09-24,2022,Q3,9,2022Q3,616,2023-01-01,2023,1,2023-01,149,34.47,23.13,0.0,0,114.53,114.53,Mid,3.47,284,33,115,320,5.5,Dashboard,66.0,0,4,4-6 months,Active,0,0,,Not Churned,,Large + Business
C1363,Company_C1363,Manufacturing,Large,USA,P003,Business,149,50,3,2022-09-24,2022,Q3,9,2022Q3,616,2023-02-01,2023,2,2023-02,149,37.3,25.03,0.0,0,111.7,111.7,Mid,2.86,332,39,304,475,4.1,Integrations,78.0,0,5,4-6 months,Active,0,0,,Not Churned,,Large + Business
C1363,Company_C1363,Manufacturing,Large,USA,P003,Business,149,50,3,2022-09-24,2022,Q3,9,2022Q3,616,2023-03-01,2023,3,2023-03,149,28.64,19.22,0.0,0,120.36,120.36,Mid,3.44,300,35,197,511,5.2,Reports,70.0,0,6,4-6 months,Active,0,0,,Not Churned,,Large + Business
C1363,Company_C1363,Manufacturing,Large,USA,P003,Business,149,50,3,2022-09-24,2022,Q3,9,2022Q3,616,2023-04-01,2023,4,2023-04,149,30.09,20.19,0.0,0,118.91,118.91,Mid,4.57,228,26,95,186,5.4,Data Export,52.0,0,7,7-12 months,Active,0,0,,Not Churned,,Large + Business
C1363,Company_C1363,Manufacturing,Large,USA,P003,Business,149,50,3,2022-09-24,2022,Q3,9,2022Q3,616,2023-05-01,2023,5,2023-05,149,26.42,17.73,0.0,0,122.58,122.58,Mid,4.54,236,27,235,574,7.2,Automation,54.0,0,8,7-12 months,Active,0,0,,Not Churned,,Large + Business
C1363,Company_C1363,Manufacturing,Large,USA,P003,Business,149,50,3,2022-09-24,2022,Q3,9,2022Q3,616,2023-06-01,2023,6,2023-06,149,28.48,19.11,21.96,1,142.48,164.44,Mid,5.28,236,27,149,363,7.6,Dashboard,54.0,0,9,7-12 months,Active,0,0,,Not Churned,,Large + Business
C1363,Company_C1363,Manufacturing,Large,USA,P003,Business,149,50,3,2022-09-24,2022,Q3,9,2022Q3,616,2023-07-01,2023,7,2023-07,149,29.91,20.07,0.0,0,119.09,119.09,Mid,3.4,300,35,127,277,3.8,AI Insights,70.0,0,10,7-12 months,Active,0,0,,Not Churned,,Large + Business
C1363,Company_C1363,Manufacturing,Large,USA,P003,Business,149,50,3,2022-09-24,2022,Q3,9,2022Q3,616,2023-08-01,2023,8,2023-08,149,27.83,18.68,0.0,0,121.17,121.17,Mid,5.05,212,24,77,223,6.3,Data Export,48.0,0,11,7-12 months,Active,0,0,,Not Churned,,Large + Business
C1363,Company_C1363,Manufacturing,Large,USA,P003,Business,149,50,3,2022-09-24,2022,Q3,9,2022Q3,616,2023-09-01,2023,9,2023-09,149,28.2,18.93,93.26,1,214.06,307.32,High,7.14,260,30,160,406,4.2,Data Export,60.0,0,12,7-12 months,Active,0,0,,Not Churned,,Large + Business
C1363,Company_C1363,Manufacturing,Large,USA,P003,Business,149,50,3,2022-09-24,2022,Q3,9,2022Q3,616,2023-10-01,2023,10,2023-10,149,29.63,19.89,0.0,0,119.37,119.37,Mid,3.41,300,35,153,282,5.3,Reports,70.0,0,13,13-24 months,Active,0,0,,Not Churned,,Large + Business
C1363,Company_C1363,Manufacturing,Large,USA,P003,Business,149,50,3,2022-09-24,2022,Q3,9,2022Q3,616,2023-11-01,2023,11,2023-11,149,29.48,19.79,0.0,0,119.52,119.52,Mid,3.23,316,37,235,553,6.3,Automation,74.0,0,14,13-24 months,Active,0,0,,Not Churned,,Large + Business
C1363,Company_C1363,Manufacturing,Large,USA,P003,Business,149,50,3,2022-09-24,2022,Q3,9,2022Q3,616,2023-12-01,2023,12,2023-12,149,26.52,17.8,0.0,0,122.48,122.48,Mid,3.14,332,39,295,585,6.6,Integrations,78.0,0,15,13-24 months,Active,0,0,,Not Churned,,Large + Business
C1363,Company_C1363,Manufacturing,Large,USA,P003,Business,149,50,3,2022-09-24,2022,Q3,9,2022Q3,616,2024-01-01,2024,1,2024-01,149,37.8,25.37,0.0,0,111.2,111.2,Mid,5.56,180,20,67,130,3.2,Data Export,40.0,0,16,13-24 months,Active,0,0,,Not Churned,,Large + Business
C1363,Company_C1363,Manufacturing,Large,USA,P003,Business,149,50,3,2022-09-24,2022,Q3,9,2022Q3,616,2024-02-01,2024,2,2024-02,149,36.14,24.26,67.19,1,180.05,247.24,High,6.21,252,29,111,281,6.4,Integrations,58.0,0,17,13-24 months,Active,0,0,,Not Churned,,Large + Business
C1363,Company_C1363,Manufacturing,Large,USA,P003,Business,149,50,3,2022-09-24,2022,Q3,9,2022Q3,616,2024-03-01,2024,3,2024-03,149,26.5,17.79,0.0,0,122.5,122.5,Mid,3.22,324,38,339,822,4.6,Automation,76.0,0,18,13-24 months,Active,0,0,,Not Churned,,Large + Business
C1363,Company_C1363,Manufacturing,Large,USA,P003,Business,149,50,3,2022-09-24,2022,Q3,9,2022Q3,616,2024-04-01,2024,4,2024-04,149,25.6,17.18,0.0,0,123.4,123.4,Mid,3.74,284,33,148,438,6.1,Reports,66.0,0,19,13-24 months,Active,0,0,,Not Churned,,Large + Business
C1363,Company_C1363,Manufacturing,Large,USA,P003,Business,149,50,3,2022-09-24,2022,Q3,9,2022Q3,616,2024-05-01,2024,5,2024-05,149,28.14,18.89,0.0,0,120.86,120.86,Mid,4.17,252,29,86,159,5.6,Automation,58.0,0,20,13-24 months,Active,0,0,,Not Churned,,Large + Business
C1363,Company_C1363,Manufacturing,Large,USA,P003,Business,149,50,3,2022-09-24,2022,Q3,9,2022Q3,616,2024-06-01,2024,6,2024-06,149,27.32,18.34,0.0,0,121.68,121.68,Mid,4.35,244,28,195,537,5.3,Collaboration,56.0,0,21,13-24 months,Active,0,0,,Not Churned,,Large + Business
C1364,Company_C1364,Logistics,Small,Canada,P001,Basic,29,5,1,2022-07-05,2022,Q3,7,2022Q3,697,2022-07-01,2022,7,2022-07,29,2.56,8.83,0.0,0,26.44,26.44,Low,26.44,28,1,4,7,2.8,Dashboard,20.0,1,0,0-3 months,Active,0,0,,Not Churned,,Small + Basic
C1364,Company_C1364,Logistics,Small,Canada,P001,Basic,29,5,1,2022-07-05,2022,Q3,7,2022Q3,697,2022-08-01,2022,8,2022-08,29,1.47,5.07,0.0,0,27.53,27.53,Low,27.53,28,1,1,2,3.0,Integrations,20.0,1,1,0-3 months,Active,0,0,,Not Churned,,Small + Basic
C1364,Company_C1364,Logistics,Small,Canada,P001,Basic,29,5,1,2022-07-05,2022,Q3,7,2022Q3,697,2022-09-01,2022,9,2022-09,29,1.54,5.31,0.0,0,27.46,27.46,Low,27.46,28,1,2,5,1.9,Reports,20.0,1,2,0-3 months,Active,0,0,,Not Churned,,Small + Basic
C1364,Company_C1364,Logistics,Small,Canada,P001,Basic,29,5,1,2022-07-05,2022,Q3,7,2022Q3,697,2022-10-01,2022,10,2022-10,29,2.11,7.28,0.0,0,26.89,26.89,Low,26.89,28,1,2,3,2.0,Dashboard,20.0,1,3,0-3 months,Active,0,0,,Not Churned,,Small + Basic
C1364,Company_C1364,Logistics,Small,Canada,P001,Basic,29,5,1,2022-07-05,2022,Q3,7,2022Q3,697,2022-11-01,2022,11,2022-11,29,1.61,5.55,0.0,0,27.39,27.39,Low,27.39,28,1,1,2,2.6,Dashboard,20.0,1,4,4-6 months,Active,0,0,,Not Churned,,Small + Basic
C1364,Company_C1364,Logistics,Small,Canada,P001,Basic,29,5,1,2022-07-05,2022,Q3,7,2022Q3,697,2022-12-01,2022,12,2022-12,29,1.93,6.66,0.0,0,27.07,27.07,Low,27.07,28,1,2,4,2.1,Data Export,20.0,1,5,4-6 months,Active,0,0,,Not Churned,,Small + Basic
C1364,Company_C1364,Logistics,Small,Canada,P001,Basic,29,5,1,2022-07-05,2022,Q3,7,2022Q3,697,2023-01-01,2023,1,2023-01,29,2.95,10.17,0.0,0,26.05,26.05,Low,26.05,28,1,4,7,2.8,Reports,20.0,1,6,4-6 months,Active,0,0,,Not Churned,,Small + Basic
C1364,Company_C1364,Logistics,Small,Canada,P001,Basic,29,5,1,2022-07-05,2022,Q3,7,2022Q3,697,2023-02-01,2023,2,2023-02,29,3.44,11.86,0.0,0,25.56,25.56,Low,25.56,28,1,2,5,3.7,Collaboration,20.0,1,7,7-12 months,Active,0,0,,Not Churned,,Small + Basic
C1364,Company_C1364,Logistics,Small,Canada,P001,Basic,29,5,1,2022-07-05,2022,Q3,7,2022Q3,697,2023-03-01,2023,3,2023-03,29,2.07,7.14,0.0,0,26.93,26.93,Low,26.93,28,1,3,8,3.2,Reports,20.0,1,8,7-12 months,Active,0,0,,Not Churned,,Small + Basic
C1364,Company_C1364,Logistics,Small,Canada,P001,Basic,29,5,1,2022-07-05,2022,Q3,7,2022Q3,697,2023-04-01,2023,4,2023-04,29,2.31,7.97,0.0,0,26.69,26.69,Low,26.69,28,1,3,5,3.9,Dashboard,20.0,1,9,7-12 months,Active,0,0,,Not Churned,,Small + Basic
C1364,Company_C1364,Logistics,Small,Canada,P001,Basic,29,5,1,2022-07-05,2022,Q3,7,2022Q3,697,2023-05-01,2023,5,2023-05,29,1.57,5.41,0.0,0,27.43,27.43,Low,27.43,28,1,1,2,1.9,Integrations,20.0,1,10,7-12 months,Active,0,0,,Not Churned,,Small + Basic
C1364,Company_C1364,Logistics,Small,Canada,P001,Basic,29,5,1,2022-07-05,2022,Q3,7,2022Q3,697,2023-06-01,2023,6,2023-06,29,2.6,8.97,0.0,0,26.4,26.4,Low,26.4,28,1,2,5,2.5,Automation,20.0,1,11,7-12 months,Active,0,0,,Not Churned,,Small + Basic
C1364,Company_C1364,Logistics,Small,Canada,P001,Basic,29,5,1,2022-07-05,2022,Q3,7,2022Q3,697,2023-07-01,2023,7,2023-07,29,2.09,7.21,0.0,0,26.91,26.91,Low,26.91,28,1,1,2,1.8,Integrations,20.0,1,12,7-12 months,Active,0,0,,Not Churned,,Small + Basic
C1364,Company_C1364,Logistics,Small,Canada,P001,Basic,29,5,1,2022-07-05,2022,Q3,7,2022Q3,697,2023-08-01,2023,8,2023-08,29,2.28,7.86,0.0,0,26.72,26.72,Low,26.72,28,1,4,11,2.2,Reports,20.0,1,13,13-24 months,Active,0,0,,Not Churned,,Small + Basic
C1364,Company_C1364,Logistics,Small,Canada,P001,Basic,29,5,1,2022-07-05,2022,Q3,7,2022Q3,697,2023-09-01,2023,9,2023-09,29,1.71,5.9,0.0,0,27.29,27.29,Low,27.29,28,1,3,7,3.2,Dashboard,20.0,1,14,13-24 months,Active,0,0,,Not Churned,,Small + Basic
C1364,Company_C1364,Logistics,Small,Canada,P001,Basic,29,5,1,2022-07-05,2022,Q3,7,2022Q3,697,2023-10-01,2023,10,2023-10,29,1.7,5.86,0.0,0,27.3,27.3,Low,27.3,28,1,2,4,2.3,API Access,20.0,1,15,13-24 months,Active,0,0,,Not Churned,,Small + Basic
C1364,Company_C1364,Logistics,Small,Canada,P001,Basic,29,5,1,2022-07-05,2022,Q3,7,2022Q3,697,2023-11-01,2023,11,2023-11,29,1.88,6.48,0.0,0,27.12,27.12,Low,27.12,28,1,1,1,2.2,Integrations,20.0,1,16,13-24 months,Active,0,0,,Not Churned,,Small + Basic
C1364,Company_C1364,Logistics,Small,Canada,P001,Basic,29,5,1,2022-07-05,2022,Q3,7,2022Q3,697,2023-12-01,2023,12,2023-12,29,1.49,5.14,0.0,0,27.51,27.51,Low,27.51,28,1,3,7,2.8,Reports,20.0,1,17,13-24 months,Active,0,0,,Not Churned,,Small + Basic
