customer_id,month,active_users,sessions,login_count,feature_usage,top_feature
C1403,2024-05-01,120,543,1533,8.0,Automation
C1403,2024-06-01,138,1208,3033,7.5,API Access
C1404,2021-12-01,127,904,2283,8.1,API Access
C1404,2022-01-01,126,507,1339,4.4,Data Export
C1404,2022-02-01,165,1171,3273,7.3,Dashboard
C1404,2022-03-01,111,318,810,3.7,Integrations
C1404,2022-04-01,124,572,1350,6.2,Dashboard
C1404,2022-05-01,116,827,2102,5.7,AI Insights
C1404,2022-06-01,178,1285,2428,6.0,Dashboard
C1404,2022-07-01,156,1136,3163,8.6,Reports
C1404,2022-08-01,115,415,1226,8.0,Reports
C1404,2022-09-01,166,568,1671,5.8,Dashboard
C1404,2022-10-01,105,1114,2646,4.6,Reports
C1404,2022-11-01,100,817,2267,6.2,API Access
C1404,2022-12-01,93,397,1073,5.7,Collaboration
C1404,2023-01-01,135,369,861,4.4,Automation
C1404,2023-02-01,151,1475,2947,4.0,Dashboard
C1404,2023-03-01,110,764,1391,7.3,Automation
C1404,2023-04-01,114,886,1445,7.2,API Access
C1404,2023-05-01,106,1024,2458,4.9,Reports
C1404,2023-06-01,160,474,1392,5.6,Dashboard
C1404,2023-07-01,121,795,1324,7.7,API Access
C1404,2023-08-01,125,1217,2722,4.6,Reports
C1404,2023-09-01,104,608,1217,3.7,Reports
C1404,2023-10-01,166,868,1373,8.7,Integrations
C1404,2023-11-01,162,1199,2885,7.4,Dashboard
C1404,2023-12-01,113,468,1316,5.0,Collaboration
C1404,2024-01-01,92,801,1720,8.5,Dashboard
C1404,2024-02-01,121,943,2395,4.3,Collaboration
C1404,2024-03-01,134,779,1957,8.0,API Access
C1404,2024-04-01,139,1218,2851,5.5,Collaboration
C1404,2024-05-01,151,553,1011,7.9,Collaboration
C1404,2024-06-01,153,624,1263,7.6,AI Insights
C1405,2023-11-01,86,314,719,3.4,API Access
C1405,2023-12-01,144,814,1847,5.7,Data Export
C1405,2024-01-01,95,381,867,4.7,Collaboration
C1405,2024-02-01,91,392,1120,7.5,Automation
C1405,2024-03-01,108,305,559,4.9,AI Insights
C1405,2024-04-01,126,589,906,6.7,Collaboration
C1405,2024-05-01,118,838,1980,6.1,Automation
C1405,2024-06-01,136,1056,3093,6.2,AI Insights
C1406,2023-03-01,36,105,296,7.2,AI Insights
C1406,2023-04-01,22,66,196,5.5,Dashboard
C1406,2023-05-01,28,81,180,5.1,Automation
C1406,2023-06-01,23,137,236,6.7,Dashboard
C1406,2023-07-01,35,189,311,5.8,Dashboard
C1406,2023-08-01,24,89,235,7.8,Integrations
C1406,2023-09-01,26,104,175,6.0,Integrations
C1406,2023-10-01,36,152,243,4.8,Collaboration
C1406,2023-11-01,39,283,724,5.7,Dashboard
C1406,2023-12-01,21,174,281,6.0,Dashboard
C1406,2024-01-01,30,173,306,5.4,API Access
C1406,2024-02-01,24,220,576,4.7,Collaboration
C1406,2024-03-01,30,216,487,3.3,Integrations
C1406,2024-04-01,20,183,497,6.7,Automation
C1406,2024-05-01,25,189,531,6.7,Automation
C1406,2024-06-01,29,233,401,4.4,Data Export
C1407,2021-11-01,142,1518,2705,6.4,Collaboration
C1407,2021-12-01,175,792,2211,6.1,Automation
C1407,2022-01-01,112,912,1826,7.4,Collaboration
C1407,2022-02-01,122,607,1065,4.8,Reports
C1407,2022-03-01,93,532,1242,6.3,Reports
C1407,2022-04-01,119,382,874,6.9,Automation
C1407,2022-05-01,99,344,516,6.4,API Access
C1407,2022-06-01,138,644,1294,8.1,Collaboration
C1407,2022-07-01,168,1263,2439,8.0,Automation
C1407,2022-08-01,140,886,1508,8.0,Reports
C1407,2022-09-01,167,1767,3526,8.7,AI Insights
C1407,2022-10-01,139,1213,3263,6.5,Reports
C1407,2022-11-01,101,658,1065,8.2,Dashboard
C1407,2022-12-01,166,1340,2247,5.9,Dashboard
C1407,2023-01-01,144,1052,2824,5.0,Data Export
C1407,2023-02-01,127,1133,2042,5.9,Automation
C1407,2023-03-01,162,1581,4353,5.5,Automation
C1407,2023-04-01,124,953,2449,3.7,Dashboard
C1407,2023-05-01,114,564,944,7.3,Reports
C1407,2023-06-01,141,587,1540,5.7,Data Export
C1407,2023-07-01,95,874,2119,4.2,Automation
C1407,2023-08-01,160,1673,4685,5.2,Data Export
C1407,2023-09-01,104,1003,2773,8.6,Dashboard
C1407,2023-10-01,109,632,1814,7.1,Reports
C1407,2023-11-01,179,1806,4571,3.7,Integrations
C1407,2023-12-01,121,660,1637,6.6,Dashboard
C1407,2024-01-01,114,500,1250,8.6,AI Insights
C1407,2024-02-01,179,1810,5363,4.2,Dashboard
C1407,2024-03-01,96,815,1721,6.8,Data Export
C1407,2024-04-01,107,500,956,6.7,Reports
C1407,2024-05-01,101,777,1808,7.9,Automation
C1407,2024-06-01,134,1255,2789,4.5,Dashboard
C1408,2021-05-01,18,87,195,2.8,Integrations
C1408,2021-06-01,25,64,177,5.1,AI Insights
C1408,2021-07-01,21,85,245,3.7,Reports
C1408,2021-08-01,23,164,374,2.5,Reports
C1408,2021-09-01,18,74,177,3.5,Reports
C1408,2021-10-01,18,114,171,3.8,Data Export
C1408,2021-11-01,23,78,156,3.0,Dashboard
C1408,2021-12-01,23,42,102,4.4,Dashboard
C1408,2022-01-01,24,151,337,2.8,Dashboard
C1408,2022-02-01,23,64,97,3.0,Automation
C1408,2022-03-01,27,189,461,3.6,Collaboration
C1408,2022-04-01,17,49,105,2.8,AI Insights
C1408,2022-05-01,16,99,158,2.8,Collaboration
C1408,2022-06-01,29,172,497,5.1,Data Export
C1408,2022-07-01,21,68,108,3.9,Reports
C1408,2022-08-01,23,138,281,5.7,Integrations
C1408,2022-09-01,19,64,143,4.2,Reports
C1408,2022-10-01,18,44,117,3.5,API Access
C1408,2022-11-01,19,73,129,5.9,Reports
C1408,2022-12-01,21,142,260,5.8,API Access
C1408,2023-01-01,27,178,268,5.3,Dashboard
C1408,2023-02-01,20,130,336,2.7,Automation
C1408,2023-03-01,24,172,285,5.5,Dashboard
C1408,2023-04-01,23,50,77,4.9,Dashboard
C1408,2023-05-01,17,38,58,5.6,Integrations
C1408,2023-06-01,18,129,314,3.9,Dashboard
C1408,2023-07-01,19,48,142,3.2,Integrations
C1408,2023-08-01,21,121,309,4.0,Data Export
C1408,2023-09-01,22,125,224,5.2,API Access
C1408,2023-10-01,27,88,198,4.6,Reports
C1408,2023-11-01,27,189,523,3.1,Reports
C1408,2023-12-01,15,45,67,4.0,API Access
C1408,2024-01-01,21,137,253,6.0,Dashboard
C1408,2024-02-01,18,95,149,2.8,Dashboard
C1408,2024-03-01,22,114,186,3.4,AI Insights
C1408,2024-04-01,16,40,80,2.6,Automation
C1408,2024-05-01,22,103,267,3.5,Reports
C1408,2024-06-01,20,125,309,4.0,API Access
C1409,2021-07-01,1,3,5,3.2,Dashboard
C1409,2021-08-01,1,3,4,2.2,Data Export
C1409,2021-09-01,1,2,3,3.4,Dashboard
C1409,2021-10-01,1,4,7,3.4,API Access
C1409,2021-11-01,1,3,5,3.8,AI Insights
C1409,2021-12-01,1,4,11,3.2,API Access
C1409,2022-01-01,1,2,3,1.8,Dashboard
C1409,2022-02-01,1,2,5,2.3,Dashboard
C1409,2022-03-01,1,4,10,2.4,Dashboard
C1409,2022-04-01,1,3,5,2.3,Collaboration
C1409,2022-05-01,1,3,8,3.6,Data Export
C1409,2022-06-01,1,2,5,1.8,Reports
C1409,2022-07-01,1,4,10,2.4,Dashboard
C1409,2022-08-01,1,2,4,2.5,API Access
C1409,2022-09-01,1,3,5,1.7,Dashboard
C1409,2022-10-01,1,1,1,3.0,Reports
C1409,2022-11-01,1,1,2,2.3,Collaboration
C1409,2022-12-01,1,3,7,2.7,AI Insights
C1409,2023-01-01,1,2,5,2.2,API Access
C1409,2023-02-01,1,3,6,2.4,Dashboard
C1409,2023-03-01,1,3,6,2.7,Integrations
C1409,2023-04-01,1,4,8,3.4,Collaboration
C1409,2023-05-01,1,4,7,2.4,Reports
C1409,2023-06-01,1,3,7,2.4,Reports
C1409,2023-07-01,1,2,4,1.7,Reports
C1409,2023-08-01,1,4,7,4.0,Integrations
C1409,2023-09-01,1,2,3,3.6,Automation
C1409,2023-10-01,1,2,5,2.5,Collaboration
C1409,2023-11-01,1,3,7,3.0,Reports
C1409,2023-12-01,1,3,7,1.7,Reports
C1409,2024-01-01,1,1,2,3.7,Reports
C1409,2024-02-01,1,2,3,1.6,Reports
C1409,2024-03-01,1,3,8,3.0,Reports
C1409,2024-04-01,1,4,11,2.7,AI Insights
C1409,2024-05-01,1,3,6,3.7,Integrations
C1409,2024-06-01,1,1,1,2.9,Reports
C1410,2022-06-01,2,5,10,3.3,API Access
C1410,2022-07-01,1,6,10,5.7,Reports
C1410,2022-08-01,1,2,4,3.8,Reports
C1410,2022-09-01,1,6,10,3.4,Reports
C1410,2022-10-01,2,4,9,5.8,Automation
C1410,2022-11-01,2,7,12,3.5,Integrations
C1410,2022-12-01,1,4,11,5.7,Dashboard
C1410,2023-01-01,2,8,22,3.7,Reports
C1410,2023-02-01,2,5,12,2.5,Reports
C1410,2023-03-01,2,5,14,5.3,Dashboard
C1410,2023-04-01,2,10,26,2.7,Dashboard
C1410,2023-05-01,1,2,3,4.9,Data Export
C1410,2023-06-01,1,4,7,5.0,Data Export
C1410,2023-07-01,2,13,37,5.1,Collaboration
C1410,2023-08-01,2,12,27,5.5,Automation
C1410,2023-09-01,2,13,37,4.9,API Access
C1410,2023-10-01,2,8,19,3.5,Dashboard
C1410,2023-11-01,1,2,3,4.6,Reports
C1410,2023-12-01,2,4,7,2.9,Reports
C1410,2024-01-01,2,4,11,2.6,Reports
C1410,2024-02-01,2,6,12,4.6,Automation
C1410,2024-03-01,1,5,11,3.4,Integrations
C1410,2024-04-01,2,12,21,3.7,Integrations
C1410,2024-05-01,1,6,15,4.8,Reports
C1410,2024-06-01,1,4,11,2.5,Dashboard
C1411,2024-06-01,27,108,180,7.5,Dashboard
C1412,2022-07-01,132,1229,3432,3.5,Dashboard
C1412,2022-08-01,98,485,1229,4.9,Dashboard
C1412,2022-09-01,87,549,1503,7.7,API Access
C1412,2022-10-01,134,685,1922,4.6,API Access
C1412,2022-11-01,113,511,940,5.6,AI Insights
C1412,2022-12-01,80,340,901,3.6,Dashboard
C1412,2023-01-01,83,576,1018,7.4,Collaboration
C1412,2023-02-01,129,498,987,6.0,Reports
C1412,2023-03-01,156,965,1967,5.1,Dashboard
C1412,2023-04-01,92,445,810,5.3,AI Insights
C1412,2023-05-01,154,377,1004,5.3,Data Export
C1412,2023-06-01,112,579,1645,5.6,Data Export
C1412,2023-07-01,95,438,1020,3.6,Dashboard
C1412,2023-08-01,140,1159,1792,3.3,Reports
C1412,2023-09-01,81,655,1772,5.4,Reports
C1412,2023-10-01,82,764,2281,3.8,Automation
C1412,2023-11-01,109,857,1984,4.6,Dashboard
C1412,2023-12-01,90,541,1218,4.0,API Access
C1412,2024-01-01,138,1320,2942,6.9,Data Export
C1412,2024-02-01,91,861,2094,3.5,AI Insights
C1412,2024-03-01,102,876,2045,5.9,Data Export
C1412,2024-04-01,86,474,789,3.5,API Access
C1412,2024-05-01,157,1235,3090,5.6,AI Insights
C1412,2024-06-01,125,879,2152,5.0,Reports
C1413,2023-07-01,137,1270,2764,6.8,Dashboard
C1413,2023-08-01,121,1223,2465,6.8,Reports
C1413,2023-09-01,158,677,1062,8.6,API Access
C1413,2023-10-01,109,1107,1928,5.1,Dashboard
C1413,2023-11-01,143,803,1392,3.9,Automation
C1413,2023-12-01,146,667,1306,5.3,Collaboration
C1413,2024-01-01,169,1559,3027,5.0,Reports
C1413,2024-02-01,129,701,1178,4.1,Dashboard
C1413,2024-03-01,175,1000,2756,7.5,Data Export
C1413,2024-04-01,146,504,1423,6.8,Data Export
C1413,2024-05-01,137,551,1178,8.9,Integrations
C1413,2024-06-01,127,376,934,8.9,Reports
C1414,2022-03-01,7,26,41,4.8,Reports
C1414,2022-04-01,6,21,39,4.9,Reports
C1414,2022-05-01,8,23,50,4.4,Dashboard
C1414,2022-06-01,10,62,185,4.8,Collaboration
C1414,2022-07-01,7,14,31,2.6,Dashboard
C1414,2022-08-01,6,16,29,3.7,Data Export
C1414,2022-09-01,10,54,161,5.1,Collaboration
C1414,2022-10-01,6,41,108,3.2,Automation
C1414,2022-11-01,6,23,58,3.3,Integrations
C1414,2022-12-01,8,33,53,5.4,AI Insights
C1414,2023-01-01,6,23,68,5.6,Reports
C1414,2023-02-01,9,61,163,2.9,Integrations
C1414,2023-03-01,7,15,27,2.6,Dashboard
C1414,2023-04-01,11,37,82,5.4,Collaboration
C1414,2023-05-01,7,38,91,5.9,Automation
C1414,2023-06-01,7,20,32,3.9,Collaboration
C1414,2023-07-01,6,19,36,5.4,Integrations
C1414,2023-08-01,6,21,58,2.5,Reports
C1414,2023-09-01,7,40,108,4.8,Automation
C1414,2023-10-01,10,19,56,4.1,Automation
C1414,2023-11-01,10,55,131,5.5,Automation
C1414,2023-12-01,9,54,115,5.1,Automation
C1414,2024-01-01,7,16,45,2.5,Collaboration
C1414,2024-02-01,11,47,122,3.6,Data Export
C1414,2024-03-01,10,68,114,5.5,Dashboard
C1414,2024-04-01,11,45,70,4.5,Collaboration
C1414,2024-05-01,8,49,113,3.6,AI Insights
C1414,2024-06-01,9,17,50,6.0,Collaboration
C1415,2023-05-01,1,3,6,2.3,Dashboard
C1415,2023-06-01,1,2,5,3.8,Dashboard
C1415,2023-07-01,1,1,2,3.0,Reports
C1415,2023-08-01,1,3,4,2.5,Collaboration
C1415,2023-09-01,1,4,9,2.1,Integrations
C1415,2023-10-01,1,3,5,2.2,Collaboration
C1415,2023-11-01,1,2,4,1.8,Data Export
C1415,2023-12-01,1,2,3,1.8,Collaboration
C1415,2024-01-01,1,3,8,3.2,Integrations
C1415,2024-02-01,1,4,8,3.1,API Access
C1415,2024-03-01,1,4,9,3.1,Reports
C1415,2024-04-01,1,1,2,2.3,Dashboard
C1415,2024-05-01,1,3,8,3.9,Dashboard
C1415,2024-06-01,1,2,5,3.1,Data Export
C1416,2022-04-01,6,28,79,5.0,API Access
C1416,2022-05-01,10,32,75,5.5,Collaboration
C1416,2022-06-01,10,40,114,5.9,Dashboard
C1416,2022-07-01,10,48,143,3.7,API Access
C1416,2022-08-01,7,45,116,4.4,Reports
C1416,2022-09-01,7,29,62,2.9,Data Export
C1416,2022-10-01,8,34,100,5.6,Automation
C1416,2022-11-01,8,39,71,2.5,API Access
C1416,2022-12-01,9,39,73,5.9,Collaboration
C1416,2023-01-01,11,76,201,4.3,Dashboard
C1416,2023-02-01,8,49,114,4.3,Collaboration
C1416,2023-03-01,11,22,64,4.9,API Access
C1416,2023-04-01,9,22,56,5.2,Data Export
C1416,2023-05-01,11,45,131,5.9,API Access
C1416,2023-06-01,9,54,83,3.4,Data Export
C1416,2023-07-01,6,16,41,5.8,Integrations
C1416,2023-08-01,7,20,43,5.7,Collaboration
C1416,2023-09-01,6,28,78,4.1,Collaboration
C1416,2023-10-01,7,18,47,4.9,Data Export
C1416,2023-11-01,7,15,43,2.9,Integrations
C1416,2023-12-01,10,23,65,6.0,API Access
C1416,2024-01-01,11,68,105,3.1,AI Insights
C1416,2024-02-01,10,53,100,4.2,Collaboration
C1416,2024-03-01,9,21,58,5.5,Data Export
C1416,2024-04-01,6,35,62,5.7,Dashboard
C1416,2024-05-01,10,60,147,5.6,Data Export
C1416,2024-06-01,10,34,52,5.5,Integrations
C1417,2022-01-01,7,24,60,3.0,Collaboration
C1417,2022-02-01,5,12,27,3.0,API Access
C1417,2022-03-01,6,21,56,2.6,API Access
C1417,2022-04-01,6,10,17,3.5,API Access
C1417,2022-05-01,7,12,24,2.3,Reports
C1417,2022-06-01,5,22,65,3.4,Collaboration
C1417,2022-07-01,5,12,32,2.9,Collaboration
C1417,2022-08-01,5,6,17,2.6,Dashboard
C1417,2022-09-01,4,9,14,2.6,Dashboard
C1417,2022-10-01,4,16,30,3.6,Dashboard
C1417,2022-11-01,6,9,19,2.7,Dashboard
C1417,2022-12-01,4,13,35,3.1,Data Export
C1417,2023-01-01,4,15,24,2.9,API Access
C1417,2023-02-01,6,10,20,1.8,Reports
C1417,2023-03-01,7,31,52,2.2,Dashboard
C1417,2023-04-01,5,22,42,3.2,Collaboration
C1417,2023-05-01,7,26,50,3.9,Collaboration
C1417,2023-06-01,6,22,49,3.4,Collaboration
C1417,2023-07-01,7,31,52,2.8,Reports
C1417,2023-08-01,6,19,42,2.6,Dashboard
C1417,2023-09-01,5,8,14,2.3,Reports
C1417,2023-10-01,5,7,17,3.2,Automation
C1417,2023-11-01,4,14,38,1.8,Dashboard
C1417,2023-12-01,4,8,17,2.9,Dashboard
C1417,2024-01-01,4,11,22,2.3,Dashboard
C1417,2024-02-01,6,17,30,3.5,Collaboration
C1417,2024-03-01,5,14,38,2.1,Reports
C1417,2024-04-01,5,7,17,2.3,Automation
C1417,2024-05-01,4,16,31,2.7,Collaboration
C1417,2024-06-01,4,15,29,3.5,Reports
C1418,2024-05-01,22,152,358,5.4,Reports
C1418,2024-06-01,18,94,251,5.6,AI Insights
C1419,2021-09-01,1,2,5,2.1,API Access
C1419,2021-10-01,1,1,1,3.4,Dashboard
C1419,2021-11-01,1,2,5,2.5,Integrations
C1419,2021-12-01,1,3,7,2.4,API Access
C1419,2022-01-01,1,2,4,2.8,API Access
C1419,2022-02-01,1,2,4,1.8,Reports
C1419,2022-03-01,1,2,4,4.0,AI Insights
C1419,2022-04-01,1,1,1,3.5,Dashboard
C1419,2022-05-01,1,3,7,2.1,Dashboard
C1419,2022-06-01,1,3,5,3.1,Dashboard
C1419,2022-07-01,1,1,1,2.8,Reports
C1419,2022-08-01,1,4,8,2.8,AI Insights
C1419,2022-09-01,1,1,2,3.4,API Access
C1419,2022-10-01,1,3,4,3.8,API Access
C1419,2022-11-01,1,3,7,1.7,Reports
C1419,2022-12-01,1,1,1,1.6,Dashboard
C1419,2023-01-01,1,4,9,1.7,Data Export
C1419,2023-02-01,1,2,5,2.5,Reports
C1419,2023-03-01,1,2,3,3.3,Collaboration
C1419,2023-04-01,1,3,7,1.7,Automation
C1419,2023-05-01,1,2,5,4.0,Dashboard
C1419,2023-06-01,1,3,4,2.4,Integrations
C1419,2023-07-01,1,4,10,3.0,Dashboard
C1419,2023-08-01,1,3,6,2.6,Reports
C1419,2023-09-01,1,1,2,1.9,Dashboard
C1419,2023-10-01,1,3,5,2.9,Automation
C1419,2023-11-01,1,2,4,2.6,Collaboration
C1419,2023-12-01,1,4,10,1.9,Integrations
C1419,2024-01-01,1,3,6,2.3,Collaboration
C1419,2024-02-01,1,4,6,3.9,Reports
C1419,2024-03-01,1,3,8,2.5,Dashboard
C1419,2024-04-01,1,1,1,2.1,Collaboration
C1419,2024-05-01,1,2,5,2.5,Automation
C1419,2024-06-01,1,4,7,2.1,Dashboard
C1420,2022-04-01,4,16,43,1.8,AI Insights
C1420,2022-05-01,7,16,30,3.2,Reports
C1420,2022-06-01,5,20,33,2.1,Automation
C1420,2022-07-01,5,9,18,3.0,Data Export
C1420,2022-08-01,5,19,28,3.6,Reports
C1420,2022-09-01,6,22,33,3.3,Integrations
C1420,2022-10-01,6,13,37,2.5,Automation
C1420,2022-11-01,5,7,15,2.8,Data Export
C1420,2022-12-01,7,13,24,3.9,Reports
C1420,2023-01-01,5,17,27,2.7,Dashboard
C1420,2023-02-01,4,4,9,2.5,Integrations
C1420,2023-03-01,5,11,24,2.2,API Access
C1420,2023-04-01,6,26,72,2.5,Dashboard
C1420,2023-05-01,7,25,66,2.8,Dashboard
C1420,2023-06-01,5,14,25,3.3,Integrations
C1420,2023-07-01,5,8,15,3.2,Integrations
C1420,2023-08-01,5,20,41,2.6,Dashboard
C1420,2023-09-01,7,13,31,2.6,Dashboard
C1420,2023-10-01,6,12,27,2.7,Reports
C1420,2023-11-01,4,14,24,2.3,Collaboration
C1420,2023-12-01,5,20,52,3.7,Reports
C1420,2024-01-01,5,22,65,2.8,AI Insights
C1420,2024-02-01,4,16,45,1.9,Reports
C1420,2024-03-01,5,19,50,2.5,Reports
C1420,2024-04-01,4,14,26,2.7,Data Export
C1420,2024-05-01,5,15,27,2.4,Integrations
C1420,2024-06-01,7,23,54,2.0,Collaboration
C1421,2021-08-01,7,17,48,5.2,API Access
C1421,2021-09-01,9,26,62,4.5,Reports
C1421,2021-10-01,10,68,165,2.5,Automation
C1421,2021-11-01,11,31,79,3.2,Dashboard
C1421,2021-12-01,6,20,57,5.1,Automation
C1421,2022-01-01,8,29,54,3.7,AI Insights
C1421,2022-02-01,10,18,32,2.8,Automation
C1421,2022-03-01,11,44,125,3.8,Integrations
C1421,2022-04-01,8,50,140,5.7,Dashboard
C1421,2022-05-01,9,45,95,3.6,Data Export
C1421,2022-06-01,9,64,108,4.2,Integrations
C1421,2022-07-01,10,50,146,2.8,AI Insights
C1421,2022-08-01,7,43,79,3.5,Automation
C1421,2022-09-01,8,39,65,4.2,Reports
C1421,2022-10-01,7,40,66,3.3,AI Insights
C1421,2022-11-01,6,16,28,4.9,Collaboration
C1421,2022-12-01,6,31,62,5.5,Dashboard
C1421,2023-01-01,9,28,53,5.0,Data Export
C1421,2023-02-01,11,57,128,2.5,Reports
C1421,2023-03-01,9,20,35,4.4,Data Export
C1421,2023-04-01,9,21,34,5.4,Data Export
C1421,2023-05-01,11,64,157,3.5,API Access
C1421,2023-06-01,8,32,82,3.2,Reports
C1421,2023-07-01,11,32,85,2.5,API Access
C1421,2023-08-01,10,28,61,2.8,Automation
C1421,2023-09-01,8,30,67,2.8,Data Export
C1421,2023-10-01,6,40,118,5.9,Integrations
C1421,2023-11-01,10,70,202,4.7,API Access
C1421,2023-12-01,11,59,95,5.3,Data Export
C1421,2024-01-01,10,41,72,3.4,Dashboard
C1421,2024-02-01,6,22,51,3.0,Collaboration
C1421,2024-03-01,8,17,49,6.0,Automation
C1421,2024-04-01,10,70,186,3.7,Collaboration
C1421,2024-05-01,9,45,100,2.5,Reports
C1421,2024-06-01,9,42,85,5.3,Data Export
C1422,2022-06-01,11,27,74,3.6,AI Insights
C1422,2022-07-01,9,60,174,5.4,Collaboration
C1422,2022-08-01,9,25,56,4.9,Automation
C1422,2022-09-01,8,24,59,4.8,Automation
C1422,2022-10-01,8,50,107,3.2,Reports
C1422,2022-11-01,6,13,21,5.9,AI Insights
C1422,2022-12-01,11,40,109,5.3,Dashboard
C1422,2023-01-01,9,34,93,3.8,API Access
C1422,2023-02-01,6,22,46,5.5,API Access
C1422,2023-03-01,10,57,103,3.4,API Access
C1422,2023-04-01,7,13,27,3.3,Collaboration
C1422,2023-05-01,8,44,74,4.7,API Access
C1422,2023-06-01,6,25,72,3.3,Data Export
C1422,2023-07-01,8,56,89,4.7,API Access
C1422,2023-08-01,9,25,56,4.7,API Access
C1422,2023-09-01,6,15,28,3.9,Dashboard
C1422,2023-10-01,11,25,66,5.5,Data Export
C1422,2023-11-01,9,55,119,5.4,Reports
C1422,2023-12-01,8,39,74,5.1,Integrations
C1422,2024-01-01,7,13,38,2.5,API Access
C1422,2024-02-01,8,55,164,2.6,Data Export
C1422,2024-03-01,8,57,140,4.8,Reports
C1422,2024-04-01,7,28,46,5.4,Reports
C1422,2024-05-01,8,50,94,2.5,Dashboard
C1422,2024-06-01,8,49,126,2.6,Reports
C1423,2021-05-01,23,104,160,6.4,Automation
C1423,2021-06-01,27,149,248,7.7,Automation
C1423,2021-07-01,29,239,648,5.5,Dashboard
C1423,2021-08-01,42,446,806,5.4,AI Insights
C1423,2021-09-01,41,293,625,7.3,Data Export
C1423,2021-10-01,40,400,1115,6.2,Data Export
C1423,2021-11-01,31,286,434,8.3,Collaboration
C1423,2021-12-01,31,86,135,5.5,Collaboration
C1423,2022-01-01,38,191,388,4.1,Reports
C1423,2022-02-01,34,167,457,7.6,Automation
C1423,2022-03-01,38,115,279,5.1,Data Export
C1423,2022-04-01,44,435,1185,5.3,Dashboard
C1423,2022-05-01,26,101,195,4.2,Data Export
C1423,2022-06-01,30,118,292,4.0,Reports
C1423,2022-07-01,28,142,330,8.6,Dashboard
C1423,2022-08-01,38,276,775,5.7,Integrations
C1423,2022-09-01,27,279,491,4.9,Reports
C1423,2022-10-01,44,350,848,7.9,Integrations
C1423,2022-11-01,31,263,555,8.5,Automation
C1423,2022-12-01,29,173,422,5.1,Dashboard
C1423,2023-01-01,36,159,257,5.6,Integrations
C1423,2023-02-01,35,188,311,8.8,Reports
C1423,2023-03-01,39,380,1036,8.9,AI Insights
C1423,2023-04-01,36,277,417,7.1,Integrations
C1423,2023-05-01,29,279,628,5.0,Automation
C1423,2023-06-01,23,212,575,4.9,API Access
C1423,2023-07-01,42,152,455,5.3,API Access
C1423,2023-08-01,29,239,592,7.2,Dashboard
C1423,2023-09-01,31,294,881,6.3,API Access
C1423,2023-10-01,41,442,683,4.0,Data Export
C1423,2023-11-01,34,257,423,7.1,Reports
C1423,2023-12-01,34,122,191,6.1,Integrations
C1423,2024-01-01,36,178,477,5.0,Collaboration
C1423,2024-02-01,27,289,725,5.5,API Access
C1423,2024-03-01,24,225,571,6.6,Collaboration
C1423,2024-04-01,24,236,356,5.1,AI Insights
C1423,2024-05-01,37,139,282,7.7,Automation
C1423,2024-06-01,25,149,303,5.2,API Access
C1424,2023-12-01,37,359,996,3.6,Data Export
C1424,2024-01-01,34,235,695,6.1,API Access
C1424,2024-02-01,35,112,208,7.6,Dashboard
C1424,2024-03-01,18,71,206,4.1,Integrations
C1424,2024-04-01,19,40,110,2.6,Reports
C1425,2022-08-01,25,160,413,6.7,API Access
C1425,2022-09-01,22,118,340,6.6,Dashboard
C1425,2022-10-01,33,223,348,5.3,API Access
C1425,2022-11-01,24,74,199,7.1,Reports
C1425,2022-12-01,36,289,859,4.7,Data Export
C1425,2023-01-01,24,114,263,3.7,Data Export
C1425,2023-02-01,33,227,536,3.4,Dashboard
C1425,2023-03-01,25,207,580,5.5,Reports
C1425,2023-04-01,29,199,547,7.6,Integrations
C1425,2023-05-01,21,129,291,3.7,Data Export
C1425,2023-06-01,35,194,539,6.9,Dashboard
C1425,2023-07-01,33,261,751,7.5,Integrations
C1425,2023-08-01,32,234,699,3.4,Dashboard
C1425,2023-09-01,24,133,292,6.0,Data Export
C1425,2023-10-01,29,121,333,7.5,Integrations
C1425,2023-11-01,27,239,690,7.0,Dashboard
C1425,2023-12-01,32,126,331,5.6,Dashboard
C1425,2024-01-01,30,149,249,3.9,API Access
C1425,2024-02-01,36,338,963,5.3,Automation
C1425,2024-03-01,33,170,415,6.5,API Access
C1425,2024-04-01,25,154,431,6.3,Reports
C1425,2024-05-01,27,127,321,4.6,Collaboration
C1425,2024-06-01,32,221,648,5.1,Integrations
C1426,2023-04-01,1,4,11,3.1,Collaboration
C1426,2023-05-01,1,1,1,3.6,AI Insights
C1426,2023-06-01,1,1,1,1.9,API Access
C1426,2023-07-01,1,1,2,2.9,Reports
C1426,2023-08-01,1,2,3,2.3,Dashboard
C1426,2023-09-01,1,3,7,3.4,Automation
C1426,2023-10-01,1,1,2,1.8,AI Insights
C1426,2023-11-01,1,3,7,2.3,Dashboard
C1426,2023-12-01,1,1,1,3.0,Reports
C1426,2024-01-01,1,2,5,1.9,AI Insights
C1426,2024-02-01,1,4,10,1.7,Collaboration
C1426,2024-03-01,1,1,2,3.4,API Access
C1426,2024-04-01,1,3,7,3.2,Dashboard
C1426,2024-05-01,1,3,6,1.6,Collaboration
C1426,2024-06-01,1,4,8,2.2,Data Export
C1427,2021-10-01,9,49,137,2.9,Reports
C1427,2021-11-01,9,53,152,5.8,Reports
C1427,2021-12-01,9,59,134,5.9,API Access
C1427,2022-01-01,6,34,87,2.6,Reports
