customer_id,plan_id,month,base_revenue,discount,expansion_revenue,subscription_revenue,tenure_months,renewal_status
C1369,P002,2024-05-01,79,12.24,38.84,105.6,5,Active
C1369,P002,2024-06-01,79,12.0,0.0,67.0,6,Active
C1370,P003,2022-10-01,149,13.84,0.0,135.16,0,Active
C1370,P003,2022-11-01,149,13.57,0.0,135.43,1,Active
C1370,P003,2022-12-01,149,12.1,0.0,136.9,2,Active
C1370,P003,2023-01-01,149,24.02,0.0,124.98,3,Active
C1370,P003,2023-02-01,149,23.49,0.0,125.51,4,Active
C1370,P003,2023-03-01,149,16.23,0.0,132.77,5,Active
C1370,P003,2023-04-01,149,12.9,0.0,136.1,6,Active
C1370,P003,2023-05-01,149,15.72,0.0,133.28,7,Active
C1370,P003,2023-06-01,149,16.02,0.0,132.98,8,Active
C1370,P003,2023-07-01,149,16.72,0.0,132.28,9,Active
C1370,P003,2023-08-01,149,17.25,0.0,131.75,10,Active
C1370,P003,2023-09-01,149,12.26,0.0,136.74,11,Active
C1370,P003,2023-10-01,149,17.69,15.99,147.3,12,Active
C1370,P003,2023-11-01,149,14.03,0.0,134.97,13,At Risk
C1370,P003,2023-12-01,149,12.61,0.0,136.39,14,At Risk
C1370,P003,2024-01-01,149,23.22,0.0,125.78,15,Churned
C1371,P003,2021-07-01,149,35.82,101.28,214.46,0,Active
C1371,P003,2021-08-01,149,37.85,0.0,111.15,1,Active
C1371,P003,2021-09-01,149,37.11,0.0,111.89,2,Active
C1371,P003,2021-10-01,149,39.7,37.57,146.87,3,Active
C1371,P003,2021-11-01,149,38.82,0.0,110.18,4,Active
C1371,P003,2021-12-01,149,38.97,0.0,110.03,5,Active
C1371,P003,2022-01-01,149,44.51,0.0,104.49,6,Active
C1371,P003,2022-02-01,149,44.51,24.89,129.38,7,Active
C1371,P003,2022-03-01,149,38.22,0.0,110.78,8,Active
C1371,P003,2022-04-01,149,36.52,0.0,112.48,9,Active
C1371,P003,2022-05-01,149,34.8,0.0,114.2,10,Active
C1371,P003,2022-06-01,149,35.91,57.77,170.86,11,Active
C1371,P003,2022-07-01,149,35.0,0.0,114.0,12,Active
C1371,P003,2022-08-01,149,39.02,0.0,109.98,13,Active
C1371,P003,2022-09-01,149,40.17,0.0,108.83,14,Active
C1371,P003,2022-10-01,149,34.56,0.0,114.44,15,Active
C1371,P003,2022-11-01,149,35.28,0.0,113.72,16,Active
C1371,P003,2022-12-01,149,38.62,0.0,110.38,17,Active
C1371,P003,2023-01-01,149,41.95,0.0,107.05,18,Active
C1371,P003,2023-02-01,149,44.14,0.0,104.86,19,Active
C1371,P003,2023-03-01,149,37.86,0.0,111.14,20,Active
C1371,P003,2023-04-01,149,37.01,0.0,111.99,21,Active
C1371,P003,2023-05-01,149,40.22,0.0,108.78,22,Active
C1371,P003,2023-06-01,149,38.91,0.0,110.09,23,Active
C1371,P003,2023-07-01,149,39.37,0.0,109.63,24,Active
C1371,P003,2023-08-01,149,35.02,100.2,214.18,25,Active
C1371,P003,2023-09-01,149,39.8,0.0,109.2,26,Active
C1371,P003,2023-10-01,149,35.78,0.0,113.22,27,Active
C1371,P003,2023-11-01,149,39.58,0.0,109.42,28,Active
C1371,P003,2023-12-01,149,38.67,0.0,110.33,29,Active
C1371,P003,2024-01-01,149,44.7,0.0,104.3,30,Active
C1371,P003,2024-02-01,149,44.7,0.0,104.3,31,Active
C1371,P003,2024-03-01,149,37.09,0.0,111.91,32,Active
C1371,P003,2024-04-01,149,35.75,91.82,205.07,33,Active
C1371,P003,2024-05-01,149,35.39,0.0,113.61,34,Active
C1371,P003,2024-06-01,149,36.65,0.0,112.35,35,Active
C1372,P001,2023-11-01,29,2.52,0.0,26.48,0,Active
C1372,P001,2023-12-01,29,1.9,0.0,27.1,1,Active
C1372,P001,2024-01-01,29,3.65,0.0,25.35,2,Active
C1372,P001,2024-02-01,29,3.98,0.0,25.02,3,Active
C1372,P001,2024-03-01,29,2.58,0.0,26.42,4,Active
C1372,P001,2024-04-01,29,2.35,0.0,26.65,5,Active
C1372,P001,2024-05-01,29,2.49,0.0,26.51,6,Active
C1372,P001,2024-06-01,29,2.51,0.0,26.49,7,Active
C1373,P002,2022-02-01,79,12.82,0.0,66.18,0,Active
C1373,P002,2022-03-01,79,8.84,0.0,70.16,1,Active
C1373,P002,2022-04-01,79,7.97,0.0,71.03,2,Active
C1373,P002,2022-05-01,79,10.68,0.0,68.32,3,Active
C1373,P002,2022-06-01,79,10.29,0.0,68.71,4,Active
C1373,P002,2022-07-01,79,8.31,0.0,70.69,5,Active
C1373,P002,2022-08-01,79,10.18,0.0,68.82,6,Active
C1373,P002,2022-09-01,79,10.57,0.0,68.43,7,Active
C1373,P002,2022-10-01,79,9.26,0.0,69.74,8,Active
C1373,P002,2022-11-01,79,8.23,0.0,70.77,9,Active
C1373,P002,2022-12-01,79,10.94,0.0,68.06,10,Active
C1373,P002,2023-01-01,79,12.65,0.0,66.35,11,Active
C1373,P002,2023-02-01,79,13.31,0.0,65.69,12,Active
C1373,P002,2023-03-01,79,8.03,0.0,70.97,13,Active
C1373,P002,2023-04-01,79,9.13,0.0,69.87,14,Active
C1373,P002,2023-05-01,79,10.89,0.0,68.11,15,Active
C1373,P002,2023-06-01,79,9.9,0.0,69.1,16,Active
C1373,P002,2023-07-01,79,8.4,0.0,70.6,17,Active
C1373,P002,2023-08-01,79,10.89,0.0,68.11,18,Active
C1373,P002,2023-09-01,79,9.08,0.0,69.92,19,Active
C1373,P002,2023-10-01,79,8.82,0.0,70.18,20,Active
C1373,P002,2023-11-01,79,10.66,0.0,68.34,21,Active
C1373,P002,2023-12-01,79,8.49,0.0,70.51,22,Active
C1373,P002,2024-01-01,79,14.34,0.0,64.66,23,Active
C1373,P002,2024-02-01,79,14.13,0.0,64.87,24,Active
C1373,P002,2024-03-01,79,9.07,0.0,69.93,25,Active
C1373,P002,2024-04-01,79,9.62,0.0,69.38,26,Active
C1373,P002,2024-05-01,79,8.49,0.0,70.51,27,Active
C1373,P002,2024-06-01,79,8.51,0.0,70.49,28,Active
C1374,P003,2022-05-01,149,27.51,0.0,121.49,0,Active
C1374,P003,2022-06-01,149,26.34,0.0,122.66,1,Active
C1374,P003,2022-07-01,149,24.18,0.0,124.82,2,Active
C1374,P003,2022-08-01,149,27.49,0.0,121.51,3,Active
C1374,P003,2022-09-01,149,28.07,0.0,120.93,4,Active
C1374,P003,2022-10-01,149,27.81,42.59,163.78,5,Active
C1374,P003,2022-11-01,149,23.0,0.0,126.0,6,Active
C1374,P003,2022-12-01,149,26.51,0.0,122.49,7,Active
C1374,P003,2023-01-01,149,34.75,0.0,114.25,8,Active
C1374,P003,2023-02-01,149,34.12,81.01,195.89,9,Active
C1374,P003,2023-03-01,149,26.51,0.0,122.49,10,Active
C1374,P003,2023-04-01,149,24.38,0.0,124.62,11,Active
C1374,P003,2023-05-01,149,26.16,0.0,122.84,12,Active
C1374,P003,2023-06-01,149,24.09,0.0,124.91,13,Active
C1374,P003,2023-07-01,149,23.64,0.0,125.36,14,Active
C1374,P003,2023-08-01,149,27.26,72.62,194.36,15,Active
C1374,P003,2023-09-01,149,25.85,0.0,123.15,16,Active
C1374,P003,2023-10-01,149,23.08,0.0,125.92,17,Active
C1374,P003,2023-11-01,149,27.16,0.0,121.84,18,Active
C1374,P003,2023-12-01,149,22.89,0.0,126.11,19,Active
C1374,P003,2024-01-01,149,32.51,0.0,116.49,20,Active
C1374,P003,2024-02-01,149,35.04,24.83,138.79,21,Active
C1374,P003,2024-03-01,149,28.16,0.0,120.84,22,Active
C1374,P003,2024-04-01,149,22.89,0.0,126.11,23,Active
C1374,P003,2024-05-01,149,25.29,84.4,208.11,24,Active
C1374,P003,2024-06-01,149,28.31,60.66,181.35,25,Active
C1375,P003,2021-10-01,149,19.58,13.35,142.77,0,Active
C1375,P003,2021-11-01,149,23.84,0.0,125.16,1,Active
C1375,P003,2021-12-01,149,22.33,0.0,126.67,2,Active
C1375,P003,2022-01-01,149,32.73,0.0,116.27,3,Active
C1375,P003,2022-02-01,149,32.55,0.0,116.45,4,Active
C1375,P003,2022-03-01,149,24.01,0.0,124.99,5,Active
C1375,P003,2022-04-01,149,22.5,46.46,172.96,6,Active
C1375,P003,2022-05-01,149,20.61,42.43,170.82,7,Active
C1375,P003,2022-06-01,149,22.86,0.0,126.14,8,Active
C1375,P003,2022-07-01,149,21.84,0.0,127.16,9,Active
C1375,P003,2022-08-01,149,24.36,0.0,124.64,10,Active
C1375,P003,2022-09-01,149,19.45,0.0,129.55,11,Active
C1375,P003,2022-10-01,149,21.36,0.0,127.64,12,Active
C1375,P003,2022-11-01,149,22.33,0.0,126.67,13,Active
C1375,P003,2022-12-01,149,24.28,0.0,124.72,14,Active
C1375,P003,2023-01-01,149,32.54,0.0,116.46,15,Active
C1375,P003,2023-02-01,149,32.28,0.0,116.72,16,Active
C1375,P003,2023-03-01,149,23.42,0.0,125.58,17,Active
C1375,P003,2023-04-01,149,23.0,0.0,126.0,18,Active
C1375,P003,2023-05-01,149,24.65,34.15,158.5,19,At Risk
C1375,P003,2023-06-01,149,24.19,0.0,124.81,20,At Risk
C1375,P003,2023-07-01,149,23.18,0.0,125.82,21,Churned
C1376,P004,2022-03-01,299,61.1,0.0,237.9,0,Active
C1376,P004,2022-04-01,299,62.57,0.0,236.43,1,Active
C1376,P004,2022-05-01,299,63.9,33.93,269.03,2,Active
C1376,P004,2022-06-01,299,71.72,101.49,328.77,3,Active
C1376,P004,2022-07-01,299,61.69,0.0,237.31,4,Active
C1376,P004,2022-08-01,299,67.0,44.01,276.01,5,Active
C1376,P004,2022-09-01,299,63.09,0.0,235.91,6,Active
C1376,P004,2022-10-01,299,60.72,0.0,238.28,7,Active
C1376,P004,2022-11-01,299,60.24,0.0,238.76,8,Active
C1376,P004,2022-12-01,299,68.54,73.61,304.07,9,Active
C1376,P004,2023-01-01,299,86.0,56.68,269.68,10,Active
C1376,P004,2023-02-01,299,75.0,0.0,224.0,11,Active
C1376,P004,2023-03-01,299,62.64,0.0,236.36,12,Active
C1376,P004,2023-04-01,299,64.93,0.0,234.07,13,Active
C1376,P004,2023-05-01,299,68.7,0.0,230.3,14,Active
C1376,P004,2023-06-01,299,60.95,0.0,238.05,15,Active
C1376,P004,2023-07-01,299,64.9,0.0,234.1,16,Active
C1376,P004,2023-08-01,299,71.03,0.0,227.97,17,Active
C1376,P004,2023-09-01,299,70.26,108.49,337.23,18,Active
C1376,P004,2023-10-01,299,64.12,0.0,234.88,19,Active
C1376,P004,2023-11-01,299,67.06,0.0,231.94,20,Active
C1376,P004,2023-12-01,299,68.92,0.0,230.08,21,Active
C1376,P004,2024-01-01,299,82.94,114.03,330.09,22,Active
C1376,P004,2024-02-01,299,77.3,0.0,221.7,23,Active
C1376,P004,2024-03-01,299,68.98,0.0,230.02,24,Active
C1376,P004,2024-04-01,299,63.87,62.98,298.11,25,Active
C1376,P004,2024-05-01,299,66.38,0.0,232.62,26,Active
C1376,P004,2024-06-01,299,61.1,0.0,237.9,27,Active
C1377,P002,2023-06-01,79,7.06,0.0,71.94,0,Active
C1377,P002,2023-07-01,79,7.94,0.0,71.06,1,Active
C1377,P002,2023-08-01,79,7.57,0.0,71.43,2,Active
C1377,P002,2023-09-01,79,5.98,0.0,73.02,3,Active
C1377,P002,2023-10-01,79,6.2,0.0,72.8,4,Active
C1377,P002,2023-11-01,79,7.19,0.0,71.81,5,Active
C1377,P002,2023-12-01,79,6.36,0.0,72.64,6,Active
C1377,P002,2024-01-01,79,11.85,0.0,67.15,7,Active
C1377,P002,2024-02-01,79,9.61,0.0,69.39,8,Active
C1377,P002,2024-03-01,79,6.3,0.0,72.7,9,Active
C1377,P002,2024-04-01,79,8.36,0.0,70.64,10,Active
C1377,P002,2024-05-01,79,5.55,0.0,73.45,11,Active
C1377,P002,2024-06-01,79,7.2,0.0,71.8,12,Active
C1378,P004,2022-11-01,299,44.22,49.84,304.62,0,Active
C1378,P004,2022-12-01,299,44.57,0.0,254.43,1,Active
C1378,P004,2023-01-01,299,60.4,0.0,238.6,2,Active
C1378,P004,2023-02-01,299,55.45,43.37,286.92,3,Active
C1378,P004,2023-03-01,299,43.35,0.0,255.65,4,Active
C1378,P004,2023-04-01,299,39.51,0.0,259.49,5,Active
C1378,P004,2023-05-01,299,44.27,0.0,254.73,6,Active
C1378,P004,2023-06-01,299,46.11,56.82,309.71,7,Active
C1378,P004,2023-07-01,299,45.62,0.0,253.38,8,Active
C1378,P004,2023-08-01,299,48.48,0.0,250.52,9,Active
C1378,P004,2023-09-01,299,41.04,119.54,377.5,10,Active
C1378,P004,2023-10-01,299,50.73,0.0,248.27,11,Active
C1378,P004,2023-11-01,299,40.85,0.0,258.15,12,Active
C1378,P004,2023-12-01,299,47.32,0.0,251.68,13,Active
C1378,P004,2024-01-01,299,61.31,0.0,237.69,14,Active
C1378,P004,2024-02-01,299,60.67,0.0,238.33,15,Active
C1378,P004,2024-03-01,299,48.21,0.0,250.79,16,Active
C1378,P004,2024-04-01,299,45.48,0.0,253.52,17,Active
C1378,P004,2024-05-01,299,46.05,0.0,252.95,18,Active
C1378,P004,2024-06-01,299,46.98,0.0,252.02,19,Active
C1379,P001,2023-02-01,29,3.43,0.0,25.57,0,Active
C1379,P001,2023-03-01,29,1.79,0.0,27.21,1,Active
C1379,P001,2023-04-01,29,1.87,0.0,27.13,2,Active
C1379,P001,2023-05-01,29,2.55,0.0,26.45,3,Active
C1379,P001,2023-06-01,29,1.83,0.0,27.17,4,Active
C1379,P001,2023-07-01,29,1.47,0.0,27.53,5,Active
C1379,P001,2023-08-01,29,1.81,0.0,27.19,6,Active
C1379,P001,2023-09-01,29,2.58,0.0,26.42,7,Active
C1379,P001,2023-10-01,29,1.65,0.0,27.35,8,Active
C1379,P001,2023-11-01,29,1.66,0.0,27.34,9,Active
C1379,P001,2023-12-01,29,2.4,0.0,26.6,10,Active
C1379,P001,2024-01-01,29,3.06,0.0,25.94,11,Active
C1379,P001,2024-02-01,29,3.37,0.0,25.63,12,Active
C1379,P001,2024-03-01,29,2.54,0.0,26.46,13,Active
C1379,P001,2024-04-01,29,2.26,0.0,26.74,14,Active
C1379,P001,2024-05-01,29,2.0,0.0,27.0,15,Active
C1379,P001,2024-06-01,29,1.59,0.0,27.41,16,Active
C1380,P002,2021-12-01,79,8.6,27.68,98.08,0,Active
C1380,P002,2022-01-01,79,11.85,0.0,67.15,1,Active
C1380,P002,2022-02-01,79,12.46,0.0,66.54,2,Active
C1380,P002,2022-03-01,79,7.17,0.0,71.83,3,Active
C1380,P002,2022-04-01,79,7.65,0.0,71.35,4,Active
C1380,P002,2022-05-01,79,6.67,0.0,72.33,5,Active
C1380,P002,2022-06-01,79,8.53,0.0,70.47,6,Active
C1380,P002,2022-07-01,79,8.36,0.0,70.64,7,Active
C1380,P002,2022-08-01,79,8.17,0.0,70.83,8,Active
C1380,P002,2022-09-01,79,8.15,0.0,70.85,9,Active
C1380,P002,2022-10-01,79,8.56,0.0,70.44,10,Active
C1380,P002,2022-11-01,79,5.9,0.0,73.1,11,Active
C1380,P002,2022-12-01,79,7.73,0.0,71.27,12,Active
C1380,P002,2023-01-01,79,10.56,0.0,68.44,13,Active
C1380,P002,2023-02-01,79,12.16,0.0,66.84,14,Active
C1380,P002,2023-03-01,79,7.4,0.0,71.6,15,Active
C1380,P002,2023-04-01,79,7.67,0.0,71.33,16,Active
C1380,P002,2023-05-01,79,6.37,0.0,72.63,17,Active
C1380,P002,2023-06-01,79,6.74,0.0,72.26,18,Active
C1380,P002,2023-07-01,79,6.82,43.17,115.35,19,Active
C1380,P002,2023-08-01,79,5.58,0.0,73.42,20,Active
C1380,P002,2023-09-01,79,6.88,0.0,72.12,21,Active
C1380,P002,2023-10-01,79,7.7,0.0,71.3,22,Active
C1380,P002,2023-11-01,79,6.13,0.0,72.87,23,Active
C1380,P002,2023-12-01,79,7.34,0.0,71.66,24,Active
C1380,P002,2024-01-01,79,11.85,0.0,67.15,25,Active
C1380,P002,2024-02-01,79,10.09,0.0,68.91,26,Active
C1380,P002,2024-03-01,79,7.24,0.0,71.76,27,Active
C1380,P002,2024-04-01,79,8.05,0.0,70.95,28,Active
C1380,P002,2024-05-01,79,7.14,0.0,71.86,29,Active
C1380,P002,2024-06-01,79,5.66,48.37,121.71,30,Active
C1381,P003,2023-10-01,149,25.2,0.0,123.8,0,Active
C1381,P003,2023-11-01,149,22.39,0.0,126.61,1,Active
C1381,P003,2023-12-01,149,24.94,0.0,124.06,2,Active
C1381,P003,2024-01-01,149,35.08,25.52,139.44,3,Active
C1381,P003,2024-02-01,149,34.77,0.0,114.23,4,Active
C1381,P003,2024-03-01,149,25.35,86.83,210.48,5,Active
C1381,P003,2024-04-01,149,27.2,0.0,121.8,6,Active
C1381,P003,2024-05-01,149,28.13,0.0,120.87,7,Active
C1381,P003,2024-06-01,149,22.64,72.78,199.14,8,Active
C1382,P001,2022-11-01,29,4.48,0.0,24.52,0,Active
C1382,P001,2022-12-01,29,4.09,0.0,24.91,1,Active
C1382,P001,2023-01-01,29,5.56,0.0,23.44,2,Active
C1382,P001,2023-02-01,29,5.92,0.0,23.08,3,Active
C1382,P001,2023-03-01,29,4.77,0.0,24.23,4,Active
C1382,P001,2023-04-01,29,4.14,0.0,24.86,5,Active
C1382,P001,2023-05-01,29,4.3,0.0,24.7,6,Active
C1382,P001,2023-06-01,29,4.67,0.0,24.33,7,Active
C1382,P001,2023-07-01,29,4.77,0.0,24.23,8,Active
C1382,P001,2023-08-01,29,4.38,0.0,24.62,9,Active
C1382,P001,2023-09-01,29,4.78,0.0,24.22,10,Active
C1382,P001,2023-10-01,29,4.87,0.0,24.13,11,Active
C1382,P001,2023-11-01,29,4.51,0.0,24.49,12,Active
C1382,P001,2023-12-01,29,4.5,0.0,24.5,13,Active
C1382,P001,2024-01-01,29,5.28,0.0,23.72,14,Active
C1382,P001,2024-02-01,29,5.65,0.0,23.35,15,Active
C1382,P001,2024-03-01,29,4.51,0.0,24.49,16,Active
C1382,P001,2024-04-01,29,4.08,0.0,24.92,17,Active
C1382,P001,2024-05-01,29,4.81,0.0,24.19,18,Active
C1382,P001,2024-06-01,29,4.28,0.0,24.72,19,Active
C1383,P004,2023-08-01,299,43.04,0.0,255.96,0,Active
C1383,P004,2023-09-01,299,36.58,0.0,262.42,1,Active
C1383,P004,2023-10-01,299,46.47,0.0,252.53,2,Active
C1383,P004,2023-11-01,299,45.01,0.0,253.99,3,Active
C1383,P004,2023-12-01,299,37.44,21.95,283.51,4,Active
C1383,P004,2024-01-01,299,60.38,0.0,238.62,5,Active
C1383,P004,2024-02-01,299,56.72,0.0,242.28,6,Active
C1383,P004,2024-03-01,299,41.55,0.0,257.45,7,Active
C1383,P004,2024-04-01,299,36.45,89.93,352.48,8,Active
C1383,P004,2024-05-01,299,43.08,0.0,255.92,9,Active
C1383,P004,2024-06-01,299,39.03,0.0,259.97,10,Active
C1384,P001,2022-01-01,29,4.09,0.0,24.91,0,Active
C1384,P001,2022-02-01,29,3.56,0.0,25.44,1,Active
C1384,P001,2022-03-01,29,2.27,0.0,26.73,2,Active
C1384,P001,2022-04-01,29,3.12,0.0,25.88,3,Active
C1384,P001,2022-05-01,29,2.39,0.0,26.61,4,Active
C1384,P001,2022-06-01,29,2.23,0.0,26.77,5,Active
C1384,P001,2022-07-01,29,3.14,0.0,25.86,6,Active
C1384,P001,2022-08-01,29,2.66,10.43,36.77,7,Active
C1384,P001,2022-09-01,29,3.02,0.0,25.98,8,Active
C1384,P001,2022-10-01,29,2.22,0.0,26.78,9,Active
C1384,P001,2022-11-01,29,2.73,14.5,40.77,10,Active
C1384,P001,2022-12-01,29,2.9,0.0,26.1,11,Active
C1384,P001,2023-01-01,29,4.08,0.0,24.92,12,Active
C1384,P001,2023-02-01,29,3.63,0.0,25.37,13,Active
C1384,P001,2023-03-01,29,2.7,0.0,26.3,14,Active
C1384,P001,2023-04-01,29,2.17,0.0,26.83,15,Active
C1384,P001,2023-05-01,29,2.12,0.0,26.88,16,Active
C1384,P001,2023-06-01,29,2.37,0.0,26.63,17,Active
C1384,P001,2023-07-01,29,2.09,0.0,26.91,18,Active
C1384,P001,2023-08-01,29,3.03,0.0,25.97,19,Active
C1384,P001,2023-09-01,29,2.19,0.0,26.81,20,Active
C1384,P001,2023-10-01,29,2.62,0.0,26.38,21,Active
C1384,P001,2023-11-01,29,2.14,0.0,26.86,22,Active
C1384,P001,2023-12-01,29,3.18,0.0,25.82,23,Active
C1384,P001,2024-01-01,29,3.72,0.0,25.28,24,Active
C1384,P001,2024-02-01,29,3.6,0.0,25.4,25,Active
C1384,P001,2024-03-01,29,2.16,0.0,26.84,26,Active
C1384,P001,2024-04-01,29,2.57,0.0,26.43,27,Active
C1384,P001,2024-05-01,29,2.8,0.0,26.2,28,Active
C1384,P001,2024-06-01,29,2.25,16.46,43.21,29,Active
C1385,P001,2022-07-01,29,2.14,0.0,26.86,0,Active
C1385,P001,2022-08-01,29,2.6,0.0,26.4,1,Active
C1385,P001,2022-09-01,29,2.98,0.0,26.02,2,Active
C1385,P001,2022-10-01,29,2.65,0.0,26.35,3,Active
C1385,P001,2022-11-01,29,2.24,0.0,26.76,4,Active
C1385,P001,2022-12-01,29,2.76,0.0,26.24,5,Active
C1385,P001,2023-01-01,29,3.78,0.0,25.22,6,Active
C1385,P001,2023-02-01,29,4.56,0.0,24.44,7,Active
C1385,P001,2023-03-01,29,2.52,0.0,26.48,8,Active
C1385,P001,2023-04-01,29,2.69,0.0,26.31,9,Active
C1385,P001,2023-05-01,29,2.42,0.0,26.58,10,Active
C1385,P001,2023-06-01,29,2.99,0.0,26.01,11,Active
C1385,P001,2023-07-01,29,2.94,0.0,26.06,12,Active
C1385,P001,2023-08-01,29,2.83,0.0,26.17,13,Active
C1385,P001,2023-09-01,29,2.54,0.0,26.46,14,Active
C1385,P001,2023-10-01,29,2.91,0.0,26.09,15,Active
C1385,P001,2023-11-01,29,3.04,0.0,25.96,16,Active
C1385,P001,2023-12-01,29,2.3,0.0,26.7,17,Active
C1385,P001,2024-01-01,29,4.43,0.0,24.57,18,Active
C1385,P001,2024-02-01,29,3.76,0.0,25.24,19,Active
C1385,P001,2024-03-01,29,2.16,0.0,26.84,20,Active
C1385,P001,2024-04-01,29,2.63,0.0,26.37,21,Active
C1385,P001,2024-05-01,29,2.66,0.0,26.34,22,Active
C1385,P001,2024-06-01,29,3.19,0.0,25.81,23,Active
C1386,P003,2024-06-01,149,21.8,0.0,127.2,0,Active
C1387,P001,2021-11-01,29,2.69,0.0,26.31,0,Active
C1387,P001,2021-12-01,29,2.55,0.0,26.45,1,Active
C1387,P001,2022-01-01,29,4.34,0.0,24.66,2,Active
C1387,P001,2022-02-01,29,4.05,0.0,24.95,3,Active
C1387,P001,2022-03-01,29,2.85,0.0,26.15,4,Active
C1387,P001,2022-04-01,29,2.66,0.0,26.34,5,Active
C1387,P001,2022-05-01,29,2.77,0.0,26.23,6,Active
C1387,P001,2022-06-01,29,2.5,0.0,26.5,7,Active
C1387,P001,2022-07-01,29,3.11,0.0,25.89,8,Active
C1387,P001,2022-08-01,29,2.17,0.0,26.83,9,Active
C1387,P001,2022-09-01,29,2.58,0.0,26.42,10,Active
C1387,P001,2022-10-01,29,2.1,0.0,26.9,11,Active
C1387,P001,2022-11-01,29,3.03,0.0,25.97,12,Active
C1387,P001,2022-12-01,29,2.61,0.0,26.39,13,Active
C1387,P001,2023-01-01,29,4.52,0.0,24.48,14,Active
C1387,P001,2023-02-01,29,4.08,0.0,24.92,15,Active
C1387,P001,2023-03-01,29,2.97,0.0,26.03,16,Active
C1387,P001,2023-04-01,29,3.03,0.0,25.97,17,Active
C1387,P001,2023-05-01,29,2.05,0.0,26.95,18,Active
C1387,P001,2023-06-01,29,2.92,0.0,26.08,19,Active
C1387,P001,2023-07-01,29,2.47,0.0,26.53,20,Active
C1387,P001,2023-08-01,29,2.2,0.0,26.8,21,Active
C1387,P001,2023-09-01,29,2.79,0.0,26.21,22,Active
C1387,P001,2023-10-01,29,2.23,0.0,26.77,23,Active
C1387,P001,2023-11-01,29,2.29,0.0,26.71,24,Active
C1387,P001,2023-12-01,29,2.44,0.0,26.56,25,Active
C1387,P001,2024-01-01,29,4.26,0.0,24.74,26,Active
C1387,P001,2024-02-01,29,3.58,0.0,25.42,27,Active
C1387,P001,2024-03-01,29,2.49,0.0,26.51,28,Active
C1387,P001,2024-04-01,29,3.04,0.0,25.96,29,Active
C1387,P001,2024-05-01,29,2.45,0.0,26.55,30,Active
C1387,P001,2024-06-01,29,2.93,0.0,26.07,31,Active
C1388,P002,2022-12-01,79,6.44,0.0,72.56,0,Active
C1388,P002,2023-01-01,79,9.02,0.0,69.98,1,Active
C1388,P002,2023-02-01,79,10.49,0.0,68.51,2,Active
C1388,P002,2023-03-01,79,6.39,0.0,72.61,3,Active
C1388,P002,2023-04-01,79,5.29,0.0,73.71,4,Active
C1388,P002,2023-05-01,79,5.18,0.0,73.82,5,Active
C1388,P002,2023-06-01,79,7.8,0.0,71.2,6,At Risk
C1388,P002,2023-07-01,79,7.76,0.0,71.24,7,At Risk
C1388,P002,2023-08-01,79,6.43,0.0,72.57,8,Churned
C1389,P004,2022-06-01,299,71.58,0.0,227.42,0,Active
C1389,P004,2022-07-01,299,75.25,0.0,223.75,1,Active
C1389,P004,2022-08-01,299,79.15,0.0,219.85,2,Active
C1389,P004,2022-09-01,299,70.29,0.0,228.71,3,Active
C1389,P004,2022-10-01,299,78.95,0.0,220.05,4,Active
C1389,P004,2022-11-01,299,80.15,0.0,218.85,5,Active
C1389,P004,2022-12-01,299,71.52,0.0,227.48,6,Active
C1389,P004,2023-01-01,299,88.9,0.0,210.1,7,Active
C1389,P004,2023-02-01,299,89.7,0.0,209.3,8,Active
C1389,P004,2023-03-01,299,80.36,0.0,218.64,9,Active
C1389,P004,2023-04-01,299,72.34,0.0,226.66,10,Active
C1389,P004,2023-05-01,299,78.89,0.0,220.11,11,Active
C1389,P004,2023-06-01,299,75.39,28.4,252.01,12,Active
C1389,P004,2023-07-01,299,72.92,0.0,226.08,13,Active
C1389,P004,2023-08-01,299,74.84,0.0,224.16,14,Active
C1389,P004,2023-09-01,299,77.75,85.48,306.73,15,Active
C1389,P004,2023-10-01,299,69.87,0.0,229.13,16,Active
C1389,P004,2023-11-01,299,71.58,0.0,227.42,17,Active
C1389,P004,2023-12-01,299,74.12,0.0,224.88,18,Active
C1389,P004,2024-01-01,299,89.7,0.0,209.3,19,Active
C1389,P004,2024-02-01,299,85.95,0.0,213.05,20,Active
C1389,P004,2024-03-01,299,74.18,0.0,224.82,21,Active
C1389,P004,2024-04-01,299,69.7,0.0,229.3,22,Active
C1389,P004,2024-05-01,299,77.37,0.0,221.63,23,Active
C1389,P004,2024-06-01,299,74.29,0.0,224.71,24,Active
C1390,P002,2023-05-01,79,9.46,0.0,69.54,0,Active
C1390,P002,2023-06-01,79,10.61,0.0,68.39,1,Active
C1390,P002,2023-07-01,79,9.28,0.0,69.72,2,Active
C1390,P002,2023-08-01,79,10.57,0.0,68.43,3,Active
C1390,P002,2023-09-01,79,8.31,0.0,70.69,4,Active
C1390,P002,2023-10-01,79,8.52,0.0,70.48,5,Active
C1390,P002,2023-11-01,79,8.02,0.0,70.98,6,Active
C1390,P002,2023-12-01,79,8.91,0.0,70.09,7,Active
C1390,P002,2024-01-01,79,13.11,0.0,65.89,8,Active
C1390,P002,2024-02-01,79,13.83,0.0,65.17,9,Active
C1390,P002,2024-03-01,79,8.06,0.0,70.94,10,Active
C1390,P002,2024-04-01,79,7.99,0.0,71.01,11,Active
C1390,P002,2024-05-01,79,9.04,0.0,69.96,12,Active
